service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2_4_5_7_13_15_16_18_20_32-5008,1,1,1,1,1,0,0,20260321,20260828
2_4_5_7_13_15_16_18_20_32-5004,1,1,1,1,1,0,0,20260321,20260828
19-5002,0,0,0,0,0,1,0,20260321,20260829
3_6_14_28-5087,1,1,0,1,1,0,0,20260321,20260703
1-5001,0,0,0,0,0,0,1,20260321,20260830
17-5069,0,0,1,0,0,0,0,20260321,20260701
2_4_5_7_13_15_16_18_20_32-5000,1,1,1,1,1,0,0,20260321,20260828
17-5030,0,0,1,0,0,0,0,20260321,20260701
17-5103,0,0,1,0,0,0,0,20260321,20260701
17-5112,0,0,1,0,0,0,0,20260321,20260701
17-5133,0,0,1,0,0,0,0,20260321,20260701
17-5073,0,0,1,0,0,0,0,20260321,20260701
17-5077,0,0,1,0,0,0,0,20260321,20260701
17-5136,0,0,1,0,0,0,0,20260321,20260701
17-5064,0,0,1,0,0,0,0,20260321,20260701
17-5119,0,0,1,0,0,0,0,20260321,20260701
17-5120,0,0,1,0,0,0,0,20260321,20260701
17-5090,0,0,1,0,0,0,0,20260321,20260701
17-5068,0,0,1,0,0,0,0,20260321,20260701
17-5036,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5127,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5127,1,1,1,1,1,0,0,20260321,20260703
17-5013,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5013,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5013,1,1,1,1,1,0,0,20260321,20260703
17_28-5059,0,0,1,0,1,0,0,20260321,20260703
3_6_14_28-5017,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5012,1,1,0,1,1,0,0,20260321,20260703
2_4_5_7_13_15_16_18_20_32-5007,1,1,1,1,1,0,0,20260321,20260828
1-5007,0,0,0,0,0,0,1,20260321,20260830
3_6_14_17_28-5007,1,1,1,1,1,0,0,20260321,20260703
19-5007,0,0,0,0,0,1,0,20260321,20260829
1_19-5008,0,0,0,0,0,1,1,20260321,20260830
3_6_14_17_28-5008,1,1,1,1,1,0,0,20260321,20260703
17-5008,0,0,1,0,0,0,0,20260321,20260701
17-5121,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5121,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5121,1,1,0,1,1,0,0,20260321,20260703
3_4_6_7_14_15_17_18_28_32-5005,1,1,1,1,1,0,0,20260321,20260828
1-5005,0,0,0,0,0,0,1,20260321,20260830
19-5005,0,0,0,0,0,1,0,20260321,20260829
17-5067,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5067,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5067,1,1,0,1,1,0,0,20260321,20260703
17-5107,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5107,1,1,1,1,1,0,0,20260321,20260703
19-5004,0,0,0,0,0,1,0,20260321,20260829
3_6_14_17_28-5004,1,1,1,1,1,0,0,20260321,20260703
1-5004,0,0,0,0,0,0,1,20260321,20260830
1-5002,0,0,0,0,0,0,1,20260321,20260830
3_4_6_7_14_15_17_18_28_32-5002,1,1,1,1,1,0,0,20260321,20260828
3_6_14_17_28-5002,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5116,1,1,1,1,1,0,0,20260321,20260703
17-5116,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5116,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5009,1,1,1,1,1,0,0,20260321,20260703
2_4_5_7_13_15_16_18_20_32-5009,1,1,1,1,1,0,0,20260321,20260828
19-5009,0,0,0,0,0,1,0,20260321,20260829
3_6_14_17_28-5063,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5063,1,1,0,1,1,0,0,20260321,20260703
17-5063,0,0,1,0,0,0,0,20260321,20260701
17-5087,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5087,1,1,1,1,1,0,0,20260321,20260703
17-5106,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5106,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5106,1,1,1,1,1,0,0,20260321,20260703
4_7_15_18_32-5003,0,1,1,1,1,0,0,20260321,20260828
3_6_14_17_28-5003,1,1,1,1,1,0,0,20260321,20260703
1_19-5003,0,0,0,0,0,1,1,20260321,20260830
3_4_6_7_14_15_17_18_28_32-5001,1,1,1,1,1,0,0,20260321,20260828
2_5_13_16_19_20-5001,0,0,0,0,0,1,0,20260321,20260829
3_6_14_28-5126,1,1,0,1,1,0,0,20260321,20260703
17-5126,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5042,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5126,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5021,1,1,1,1,1,0,0,20260321,20260703
17-5021,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5021,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5069,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5069,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5094,1,1,0,1,1,0,0,20260321,20260703
17-5042,0,0,1,0,0,0,0,20260321,20260701
17-5039,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5094,1,1,1,1,1,0,0,20260321,20260703
17-5094,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5040,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5040,1,1,0,1,1,0,0,20260321,20260703
17-5040,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5041,1,1,1,1,1,0,0,20260321,20260703
17-5041,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5041,1,1,0,1,1,0,0,20260321,20260703
17-5114,0,0,1,0,0,0,0,20260321,20260701
17-5047,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5114,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5114,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5070,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5070,1,1,1,1,1,0,0,20260321,20260703
17-5070,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5099,1,1,1,1,1,0,0,20260321,20260703
17-5099,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5099,1,1,0,1,1,0,0,20260321,20260703
17-5051,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5051,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5051,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5027,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5027,1,1,1,1,1,0,0,20260321,20260703
17-5027,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5137,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5137,1,1,1,1,1,0,0,20260321,20260703
17-5137,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5034,1,1,1,1,1,0,0,20260321,20260703
17-5034,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5034,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5095,1,1,1,1,1,0,0,20260321,20260703
17-5095,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5095,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5057,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5091,1,1,0,1,1,0,0,20260321,20260703
17-5091,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5091,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5018,1,1,1,1,1,0,0,20260321,20260703
17-5018,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5018,1,1,0,1,1,0,0,20260321,20260703
1_19-5000,0,0,0,0,0,1,1,20260321,20260830
3_6_14_17_28-5000,1,1,1,1,1,0,0,20260321,20260703
17-5115,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5115,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5115,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5030,1,1,0,1,1,0,0,20260321,20260703
17-5097,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5097,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5097,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5065,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5065,1,1,1,1,1,0,0,20260321,20260703
17-5065,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5123,1,1,0,1,1,0,0,20260321,20260703
17-5123,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5123,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5100,1,1,1,1,1,0,0,20260321,20260703
17-5100,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5100,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5024,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5024,1,1,1,1,1,0,0,20260321,20260703
17-5024,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5072,1,1,0,1,1,0,0,20260321,20260703
17-5072,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5072,1,1,1,1,1,0,0,20260321,20260703
17-5071,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5071,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5071,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5109,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5109,1,1,1,1,1,0,0,20260321,20260703
17-5109,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5038,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5038,1,1,0,1,1,0,0,20260321,20260703
17-5038,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5118,1,1,0,1,1,0,0,20260321,20260703
17-5118,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5118,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5055,1,1,1,1,1,0,0,20260321,20260703
17-5055,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5055,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5103,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5103,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5053,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5053,1,1,1,1,1,0,0,20260321,20260703
17-5053,0,0,1,0,0,0,0,20260321,20260701
17-5105,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5105,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5105,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5011,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5066,1,1,0,1,1,0,0,20260321,20260703
17-5066,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5066,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5111,1,1,0,1,1,0,0,20260321,20260703
17-5111,0,0,1,0,0,0,0,20260321,20260701
17-5131,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5131,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5131,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5056,1,1,0,1,1,0,0,20260321,20260703
17-5056,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5056,1,1,1,1,1,0,0,20260321,20260703
17-5048,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5048,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5048,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5089,1,1,0,1,1,0,0,20260321,20260703
17-5089,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5089,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5092,1,1,0,1,1,0,0,20260321,20260703
17-5092,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5092,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5047,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5046,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5046,1,1,0,1,1,0,0,20260321,20260703
17-5046,0,0,1,0,0,0,0,20260321,20260701
17-5020,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5020,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5020,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5130,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5130,1,1,0,1,1,0,0,20260321,20260703
17-5130,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5032,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5032,1,1,0,1,1,0,0,20260321,20260703
17-5032,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5104,1,1,0,1,1,0,0,20260321,20260703
17-5104,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5104,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5061,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5061,1,1,1,1,1,0,0,20260321,20260703
17-5061,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5016,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5016,1,1,0,1,1,0,0,20260321,20260703
17-5016,0,0,1,0,0,0,0,20260321,20260701
17-5023,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5023,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5023,1,1,0,1,1,0,0,20260321,20260703
17-5035,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5035,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5035,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5043,1,1,0,1,1,0,0,20260321,20260703
17-5043,0,0,1,0,0,0,0,20260321,20260701
17-5125,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5125,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5125,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5112,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5112,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5025,1,1,1,1,1,0,0,20260321,20260703
17-5025,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5025,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5029,1,1,1,1,1,0,0,20260321,20260703
17-5029,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5029,1,1,0,1,1,0,0,20260321,20260703
17-5075,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5075,1,1,0,1,1,0,0,20260321,20260703
17-5033,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5033,1,1,0,1,1,0,0,20260321,20260703
28-5088,0,0,0,0,1,0,0,20260321,20260703
3_6_14_17_28-5033,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5044,1,1,0,1,1,0,0,20260321,20260703
17-5044,0,0,1,0,0,0,0,20260321,20260701
17-5060,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5060,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5060,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5028,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5028,1,1,1,1,1,0,0,20260321,20260703
17-5028,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5049,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5049,1,1,0,1,1,0,0,20260321,20260703
17-5049,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5086,1,1,0,1,1,0,0,20260321,20260703
17-5086,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5086,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5122,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5122,1,1,1,1,1,0,0,20260321,20260703
17-5122,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5019,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5019,1,1,0,1,1,0,0,20260321,20260703
17-5019,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5080,1,1,1,1,1,0,0,20260321,20260703
17-5080,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5080,1,1,0,1,1,0,0,20260321,20260703
6-5088,1,0,0,0,0,0,0,20260321,20260629
3_6_14_17_28-5117,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5117,1,1,0,1,1,0,0,20260321,20260703
17-5117,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5124,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5124,1,1,1,1,1,0,0,20260321,20260703
17-5124,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5133,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5133,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5073,1,1,0,1,1,0,0,20260321,20260703
17-5031,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5031,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5031,1,1,1,1,1,0,0,20260321,20260703
17-5081,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5081,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5081,1,1,1,1,1,0,0,20260321,20260703
17-5015,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5077,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5077,1,1,0,1,1,0,0,20260321,20260703
28-5058,0,0,0,0,1,0,0,20260321,20260703
17-5058,0,0,1,0,0,0,0,20260321,20260701
14-5058,0,1,0,0,0,0,0,20260321,20260630
6-5058,1,0,0,0,0,0,0,20260321,20260629
17-5110,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5110,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5110,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5102,1,1,0,1,1,0,0,20260321,20260703
17-5102,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5102,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5096,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5096,1,1,0,1,1,0,0,20260321,20260703
17-5096,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5113,1,1,0,1,1,0,0,20260321,20260703
17-5113,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5113,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5050,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5128,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5128,1,1,0,1,1,0,0,20260321,20260703
17-5128,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5136,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5136,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5108,1,1,0,1,1,0,0,20260321,20260703
17-5108,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5108,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5039,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5039,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5064,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5064,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5119,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5119,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5047,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5010,1,1,0,1,1,0,0,20260321,20260703
17-5010,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5010,1,1,1,1,1,0,0,20260321,20260703
17-5101,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5101,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5101,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5120,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5120,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5090,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5090,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5084,1,1,1,1,1,0,0,20260321,20260703
17-5084,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5084,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5022,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5022,1,1,1,1,1,0,0,20260321,20260703
17-5022,0,0,1,0,0,0,0,20260321,20260701
17-5062,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5062,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5062,1,1,0,1,1,0,0,20260321,20260703
3_6_14_28-5068,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5068,1,1,1,1,1,0,0,20260321,20260703
3_6_14_17_28-5129,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5129,1,1,0,1,1,0,0,20260321,20260703
17-5129,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5036,1,1,0,1,1,0,0,20260321,20260703
3_6_14_17_28-5036,1,1,1,1,1,0,0,20260321,20260703
17-5074,0,0,1,0,0,0,0,20260321,20260701
3_6_14_17_28-5074,1,1,1,1,1,0,0,20260321,20260703
3_6_14_28-5074,1,1,0,1,1,0,0,20260321,20260703
17-5135,0,0,1,0,0,0,0,20260321,20260701
3_6_14_28-5135,1,1,0,1,1,0,0,20260321,20260703
6_14-5059,1,1,0,0,0,0,0,20260321,20260830
3_6_14_28-5015,1,1,0,1,1,0,0,20260321,20260703
C11A-0456W-C11A,0,0,0,0,0,1,0,20260322,20260404
C20B-1406T-C20D,0,0,0,0,0,1,0,20260322,20260711
C3A-1226T-C3A,0,0,0,0,0,1,0,20260322,20260718
22A-0406M-22A,0,0,0,0,0,1,0,20260322,20260711
C23B-0056M-C23B,0,0,0,0,0,1,0,20260322,20260711
C8A-0506B-C8A,0,0,0,0,0,1,0,20260322,20260711
80A-0676M-80A,0,0,0,0,0,1,0,20260322,20260704
C18B-0036B-C18B,0,0,0,0,0,1,0,20260322,20260711
2B-0436M-2B,0,0,0,0,0,1,0,20260322,20260711
C7B-0516@-C7B,0,0,0,0,0,1,0,20260322,20260418
63A-0426T-63A,0,0,0,0,0,1,0,20260322,20260711
TB12-0016T-TB12,0,0,0,0,0,1,0,20260322,20260711
45C-0636M-45C,0,0,0,0,0,1,0,20260322,20260711
C13B-0076M-C13B,0,0,0,0,0,1,0,20260322,20260711
20A-0416M-20A,0,0,0,0,0,1,0,20260322,20260418
C26A-0646B-C26A,0,0,0,0,0,1,0,20260322,20260328
N100-104KT-N100,1,1,1,1,1,1,1,20260322,20260329
A71-0136M-A71,0,0,0,0,0,1,0,20260322,20260718
59A-0016M-59A,0,0,0,0,0,1,0,20260322,20260418
37A-0966T-37A,0,0,0,0,0,1,0,20260322,20260704
67A-0516T-67A,0,0,0,0,0,1,0,20260322,20260711
89B-0406M-89D,0,0,0,0,0,1,0,20260322,20260711
96A-0606M-96A,0,0,0,0,0,1,0,20260322,20260718
33A-0356M-33A,0,0,0,0,0,1,0,20260322,20260711
98F-0606M-98G,0,0,0,0,0,1,0,20260322,20260718
C5B-0026£-C5B,0,0,0,0,0,1,0,20260322,20260418
7A-0736M-7A,0,0,0,0,0,1,0,20260322,20260718
85A-0576M-85A,0,0,0,0,0,1,0,20260322,20260711
C200-0046M-C200,0,0,0,0,0,1,0,20260322,20260718
25A-0386T-25A,0,0,0,0,0,1,0,20260322,20260711
C9A-0626B-C9A,0,0,0,0,0,1,0,20260322,20260711
72D-0116M-72D,0,0,0,0,0,1,0,20260322,20260718
77B-0416M-77B,0,0,0,0,0,1,0,20260322,20260718
C20B-1406T-C20E,0,0,0,0,0,1,0,20260322,20260711
S4D-0316M-S4B,0,0,0,0,0,1,0,20260322,20260418
18C-0426M-18C,0,0,0,0,0,1,0,20260322,20260711
14B-0416T-14B,0,0,0,0,0,1,0,20260322,20260711
95A-0476M-95A,0,0,0,0,0,1,0,20260322,20260718
78C-0756M-78C,0,0,0,0,0,1,0,20260322,20260718
69A-0356£-69A,0,0,0,0,0,1,0,20260322,20260711
C14A-0656M-C14A,0,0,0,0,0,1,0,20260322,20260328
99B-0066B-99B,0,0,0,0,0,1,0,20260322,20260418
8B-0316T-8B,0,0,0,0,0,1,0,20260322,20260425
T36-0146M-T36,0,0,0,0,0,1,0,20260322,20260718
55B-0516M-55B,0,0,0,0,0,1,0,20260322,20260711
90B-0716M-90B,0,0,0,0,0,1,0,20260322,20260711
86A-0416M-86A,0,0,0,0,0,1,0,20260322,20260711
12C-0486M-12C,0,0,0,0,0,1,0,20260322,20260711
26A-0396M-26A,0,0,0,0,0,1,0,20260322,20260711
24A-0346M-24A,0,0,0,0,0,1,0,20260322,20260711
27B-0216T-27B,0,0,0,0,0,1,0,20260322,20260711
61B-0256M-61B,0,0,0,0,0,1,0,20260322,20260328
6B-0536M-6B,0,0,0,0,0,1,0,20260322,20260718
50A-0536M-50A,0,0,0,0,0,1,0,20260322,20260718
C25B-0436£-C25B,0,0,0,0,0,1,0,20260322,20260711
66B-0616M-66B,0,0,0,0,0,1,0,20260322,20260711
43A-0506M-43A,0,0,0,0,0,1,0,20260322,20260711
16A-0236B-16A,0,0,0,0,0,1,0,20260322,20260711
81A-0656M-81A,0,0,0,0,0,1,0,20260322,20260704
A32-0116M-A32,0,0,0,0,0,1,0,20260322,20260718
S8A-1206M-S8A,0,0,0,0,0,1,0,20260322,20260704
47A-013KM-47A,1,1,1,1,1,1,1,20260322,20260719
79A-0316M-79A,0,0,0,0,0,1,0,20260322,20260711
34A-0176B-34A,0,0,0,0,0,1,0,20260322,20260418
S15A-027SD-S15A,0,1,1,1,1,1,0,20260322,20260613
11B-0406M-11B,0,0,0,0,0,1,0,20260322,20260711
S10A-054JM-S10A,1,1,1,1,1,1,0,20260322,20260704
PL1B-002KB-PL1B,1,1,1,1,1,1,1,20260322,20260607
PL4B-003KT-PL4B,1,1,1,1,1,1,1,20260322,20260607
PL2B-003KB-PL2B,1,1,1,1,1,1,1,20260322,20260607
C5B-002AV-C5B,1,1,1,1,1,0,0,20260515,20260710
chouette:TimeTable:28b233f8-fd66-408c-8b29-8d0f73aee796:LOC,0,1,1,1,1,1,0,20260408,20260711
C19A-111AV-C19A,1,1,1,1,1,0,0,20260407,20260710
chouette:TimeTable:f41281f4-d0c8-405a-856a-992b49b9df02:LOC,0,1,1,1,1,1,0,20260408,20260711
60A-063AK-60A,1,1,1,1,1,0,0,20260515,20260710
24A-032AV-24A,1,1,1,1,1,0,0,20260407,20260710
N20-012IM-N20,0,0,0,0,1,1,0,20260530,20260719
C11A-046AT-C11A,1,1,1,1,1,0,0,20260420,20260529
C11A-0467W-C11A,0,0,0,0,0,0,1,20260412,20260531
C11A-0466P-C11A,0,0,0,0,0,1,0,20260606,20260620
C11A-046AP-C11A,1,1,1,1,1,0,0,20260601,20260626
C11A-0466W-C11A,0,0,0,0,0,1,0,20260411,20260530
C11A-045AT-C11A,1,1,1,1,1,0,0,20260323,20260403
C11A-046AW-C11A,1,1,1,1,1,0,0,20260407,20260515
C11A-0467P-C11A,0,0,0,0,0,0,1,20260607,20260621
C11A-0457W-C11A,0,0,0,0,0,0,1,20260322,20260406
chouette:TimeTable:a42e26ef-89a5-403c-8510-aa8c8b7494a3:LOC,0,0,0,0,0,0,1,20260322,20260405
